ID_Post	ID_Post	Headline	Body	Deleted	ArgumentsUsed	Discriminating	Inappropriate	OffTopic	PersonalStories	PossiblyFeedback	SentimentNegative	SentimentNeutral	SentimentPositive	new_labels	HeadBody
978135	978136		"Wie unterscheiden Sie eigentlich eine ""verabreichte"" Katastrophe von einer ""einfach so"" passierten? Oder passieren auf der Welt jetzt keine Katastrophen mehr ohne Zutun der Geheimdienste?"	1	0	0	1	1	0	0	1	0	0	1001100100	" Wie unterscheiden Sie eigentlich eine ""verabreichte"" Katastrophe von einer ""einfach so"" passierten? Oder passieren auf der Welt jetzt keine Katastrophen mehr ohne Zutun der Geheimdienste?"
978124	978125		Was wäre hier der Kompromiss? 3 Jahre Vdb,3 Jahre Hofer?	0	1	0	0	0	0	0	0	1	0	0100000010	 Was wäre hier der Kompromiss? 3 Jahre Vdb,3 Jahre Hofer?
977416	977417		"Die Nation Österreich, die sich seit Jahrzehnten von außen anpatzen lässt und sich permanent entschuldigt und buckelt und auch im Lande sich noch selbst geisselt. Die Kritik entgegennimmt (wenn auch zT berechtigt) die an anderen Nationen abprallt oder gar nicht gebracht wird, weil sich keiner traut.
Es braucht keine Festschrift irgendeiner Burschenschaft um zu bemerken, dass die Nation Österreich kein politisches Rückgrat besitzt.

Nicht zu verwechseln mit den Österreichern selbst, die sind gesünder als ihre Repräsentanten."	0	1	0	0	0	0	0	1	0	0	0100000100	" Die Nation Österreich, die sich seit Jahrzehnten von außen anpatzen lässt und sich permanent entschuldigt und buckelt und auch im Lande sich noch selbst geisselt. Die Kritik entgegennimmt (wenn auch zT berechtigt) die an anderen Nationen abprallt oder gar nicht gebracht wird, weil sich keiner traut.
Es braucht keine Festschrift irgendeiner Burschenschaft um zu bemerken, dass die Nation Österreich kein politisches Rückgrat besitzt.

Nicht zu verwechseln mit den Österreichern selbst, die sind gesünder als ihre Repräsentanten."
977392	977393		"Rapid hat es im Frühjahr vergeigt. Wenn man in einer Saison 11 mal verliert, dazu vorrangig gegen das untere Tabellenende, hat das absolut nichts mit schweren Programmen zu tun, sondern schlicht mit der Tatsache, dass man für stark defensive Klubs bei Weitem noch kein Rezept gefunden hat.

Es ist so einfach, aber Jahr für Jahr ist Barisic dann wieder überrascht. Rapid hat wirklich sehr geil im EC gespielt, keine Frage und ist auch verdient soweit gekommen. Aber das tägliche Brot ist nun mal die Liga, und in Österreich geht es in die CL nur über den Meistertitel.

Und zur Kohle, wieviel mehr Kohle hat Rapid gegenüber Ried, Grödig, Mattersburg oder Admiral? Das Argument ist einfach Nüsse."	0	0	0	0	0	0	0	0	1	0	0000000010	" Rapid hat es im Frühjahr vergeigt. Wenn man in einer Saison 11 mal verliert, dazu vorrangig gegen das untere Tabellenende, hat das absolut nichts mit schweren Programmen zu tun, sondern schlicht mit der Tatsache, dass man für stark defensive Klubs bei Weitem noch kein Rezept gefunden hat.

Es ist so einfach, aber Jahr für Jahr ist Barisic dann wieder überrascht. Rapid hat wirklich sehr geil im EC gespielt, keine Frage und ist auch verdient soweit gekommen. Aber das tägliche Brot ist nun mal die Liga, und in Österreich geht es in die CL nur über den Meistertitel.

Und zur Kohle, wieviel mehr Kohle hat Rapid gegenüber Ried, Grödig, Mattersburg oder Admiral? Das Argument ist einfach Nüsse."
977077	977078	"Der ""Blödsinn"" begleitet einem manchmal auf leisen Sohlen, vielleicht informieren sie sich mal ein wenig über die einschlägige Rechtslage..."	So wie bspw. kein europäisches Land lokal die Zulassung eines in DE europaweit zugelassenen VW Passat oder Golf widerrufen kann (sonst wäre es mglw. schon passiert) ist es umgekehrt. Europäische Zulassungsbehörde für IT-Kfz-Produzenten ist (allein) IT, und wenn Herrn Dobrinth an einer solchen Zulassung etwas auffällt oder nicht passt hat er in 1. Linie mit seinem dortigen Amtskollegen Kontakt aufzunehmen...	0	0	0	0	0	0	0	0	1	0	0000000010	"Der ""Blödsinn"" begleitet einem manchmal auf leisen Sohlen, vielleicht informieren sie sich mal ein wenig über die einschlägige Rechtslage... So wie bspw. kein europäisches Land lokal die Zulassung eines in DE europaweit zugelassenen VW Passat oder Golf widerrufen kann (sonst wäre es mglw. schon passiert) ist es umgekehrt. Europäische Zulassungsbehörde für IT-Kfz-Produzenten ist (allein) IT, und wenn Herrn Dobrinth an einer solchen Zulassung etwas auffällt oder nicht passt hat er in 1. Linie mit seinem dortigen Amtskollegen Kontakt aufzunehmen..."
977071	977072		Leerzeichen setzt man NACH Punkten und Beistrichen. Nicht davor.	0	0	0	1	0	0	0	1	0	0	0001000100	 Leerzeichen setzt man NACH Punkten und Beistrichen. Nicht davor.
976835	976836		Man sollte dem Leser antworten, dass Maria nur in Braunschlag war.	0	0	0	0	0	0	0	0	1	0	0000000010	 Man sollte dem Leser antworten, dass Maria nur in Braunschlag war.
976834	976835		ah - klar.	0	0	0	0	0	0	0	0	1	0	0000000010	 ah - klar.
976817	976818		Pscht, verrate ihr nicht, dass ich heute auch VDB gewählt habe, dann zreißts ihr das Weltbild.	0	0	0	0	0	0	0	0	1	0	0000000010	 Pscht, verrate ihr nicht, dass ich heute auch VDB gewählt habe, dann zreißts ihr das Weltbild.
976808	976809		"Vor der morgigen Wahl noch einmal kurz mein Programm in drei Punkten:
https://youtu.be/Rp3I0oEkiYw?t=3496"	0	0	0	0	0	0	0	0	1	0	0000000010	" Vor der morgigen Wahl noch einmal kurz mein Programm in drei Punkten:
https://youtu.be/Rp3I0oEkiYw?t=3496"
981180	981181		"Ich weiß eh, Sie pauschalisieren sicher gern, wollen Schwachmatiker auf der Baustelle auch öfters, wenn's keine Argumente mehr haben.

Spiegel vorhalten ist Ihnen ein Begriff?"	1	0	0	1	1	0	0	1	0	0	1001100100	" Ich weiß eh, Sie pauschalisieren sicher gern, wollen Schwachmatiker auf der Baustelle auch öfters, wenn's keine Argumente mehr haben.

Spiegel vorhalten ist Ihnen ein Begriff?"
976050	976051		"fischer geht in pension du kasperl
und faymann wird schon einen job finden"	0	0	0	0	1	0	0	1	0	0	0000100100	" fischer geht in pension du kasperl
und faymann wird schon einen job finden"
974913	974914		"""Umgekehrt geht das nicht.""

Das geht gar nicht? Was ist wenn jemand ins Ausland zieht und dort die Staatsbürgerschaft annimmt. Der verliert seine Pensionsansprüche?"	0	1	0	0	0	0	0	1	0	0	0100000100	" ""Umgekehrt geht das nicht.""

Das geht gar nicht? Was ist wenn jemand ins Ausland zieht und dort die Staatsbürgerschaft annimmt. Der verliert seine Pensionsansprüche?"
168630	168631	da gehören sie auch hin	"das richtige steuervermeidende Geschäftsmodell für Entwicklungsländer die es auch bleiben wollen/werden, weil keiner Steuern zahlt.
Lauter kleine steuerhinterziehende ""Selbständige"" die von anonymen Geschäfts""Vermittlern"" abgezockt werden. Bei uns haben die wirklich nix verloren."	0	1	0	0	0	0	0	0	1	0	0100000010	"da gehören sie auch hin das richtige steuervermeidende Geschäftsmodell für Entwicklungsländer die es auch bleiben wollen/werden, weil keiner Steuern zahlt.
Lauter kleine steuerhinterziehende ""Selbständige"" die von anonymen Geschäfts""Vermittlern"" abgezockt werden. Bei uns haben die wirklich nix verloren."
169064	169065		"Wo Tsipras recht hat hat er recht. V. ist kein Gauner, er ist lediglich ein sich selbst maßlos überschätzender, selbstverliebter Spieler, der gigantischen Schaden angerichtet hat, wovon er heute abzulenken versucht. Er hatte auch niemals einen ernsthaften ""Plan B"". Das war Teil des Problems, dass er keinen hatte."	0	0	0	0	0	0	0	0	1	0	0000000010	" Wo Tsipras recht hat hat er recht. V. ist kein Gauner, er ist lediglich ein sich selbst maßlos überschätzender, selbstverliebter Spieler, der gigantischen Schaden angerichtet hat, wovon er heute abzulenken versucht. Er hatte auch niemals einen ernsthaften ""Plan B"". Das war Teil des Problems, dass er keinen hatte."
172993	172994	Tragisch, da wird alles andere zur Nebensache.		0	1	0	0	0	0	0	0	1	0	0100000010	
173962	173963	Ja, aber...	"es ist doch alles mit Autos verstellt!
Z. B. Kirchengasse: Dort weniger Autos würde sicher viele der dort Wohnenden und die Geschäfte-Inhaber erfreuen!
Da müsste man doch endlich die Frage ""Wohin mit den Autos"" angehen!?
Viele Garagneplätze sind leer...
Jetzt ist es doch irgendwie kurios:
Dort wo mehr Büros sind, in der Mahü, gibt es weniger Autos und keine Stellplätze mehr, wo Menschen wohnen - in den Nebenstraßen, dagegen schon!
Die schon öfters ins Gespräch gebrachte Zollergasse ist auch gerammelt voll mit Autos... und in der Kirchengasse möchte ich schon lange mit dem Fahrrad gegen die Einbahn fahren - da gehörte eine Seite ""ausgeräumt"", aber..."	0	1	0	0	1	0	0	1	0	0	0100100100	"Ja, aber... es ist doch alles mit Autos verstellt!
Z. B. Kirchengasse: Dort weniger Autos würde sicher viele der dort Wohnenden und die Geschäfte-Inhaber erfreuen!
Da müsste man doch endlich die Frage ""Wohin mit den Autos"" angehen!?
Viele Garagneplätze sind leer...
Jetzt ist es doch irgendwie kurios:
Dort wo mehr Büros sind, in der Mahü, gibt es weniger Autos und keine Stellplätze mehr, wo Menschen wohnen - in den Nebenstraßen, dagegen schon!
Die schon öfters ins Gespräch gebrachte Zollergasse ist auch gerammelt voll mit Autos... und in der Kirchengasse möchte ich schon lange mit dem Fahrrad gegen die Einbahn fahren - da gehörte eine Seite ""ausgeräumt"", aber..."
970307	970308		Fast richtig ... Sollten 12,10 € sein, weil's auf Lebensmittel nicht 20%, sondern 10% USt gibt. ;-)	0	0	0	0	1	0	0	0	1	0	0000100010	 Fast richtig ... Sollten 12,10 € sein, weil's auf Lebensmittel nicht 20%, sondern 10% USt gibt. ;-)
173975	173976		??????	1	1	0	0	0	0	0	0	1	0	1100000010	 ??????
177002	177003		Der soll uns vermitteln, dass selbst ein Profi (wer sonst hat so einen großen Bei.. ähhm Bildschirm) an der Installation gescheitert ist. Wir DAUs sollen es am besten gar nicht erst versuchen.	0	0	0	0	0	0	0	0	1	0	0000000010	 Der soll uns vermitteln, dass selbst ein Profi (wer sonst hat so einen großen Bei.. ähhm Bildschirm) an der Installation gescheitert ist. Wir DAUs sollen es am besten gar nicht erst versuchen.
966728	966729	Eher derjenige, der die Palästinenser angegriffen hat	Und den Holocaust Nakba durchführte	1	0	0	0	1	0	0	1	0	0	1000100100	Eher derjenige, der die Palästinenser angegriffen hat Und den Holocaust Nakba durchführte
178905	178906		"Ich schreibs zwar zum millionten mal, aber scheinbar geht es jedesmal unter:
macht euch, sowohl auf twitter als auch auf FB LISTEN - Vertraut keinen sinnlosen Algo der meint zu wissen was ihr lesen wollt.

Macht euch also einfach LISTEN wo die Leute reinkommen die ihr sehen wollt."	0	0	0	1	1	0	0	1	0	0	0001100100	" Ich schreibs zwar zum millionten mal, aber scheinbar geht es jedesmal unter:
macht euch, sowohl auf twitter als auch auf FB LISTEN - Vertraut keinen sinnlosen Algo der meint zu wissen was ihr lesen wollt.

Macht euch also einfach LISTEN wo die Leute reinkommen die ihr sehen wollt."
180020	180021		doch, etwas angeschlagen wirkte Lopatka doch. Aber eben eine subjekt- tieeeeefe Meinung von mir	0	1	0	0	0	0	0	0	1	0	0100000010	 doch, etwas angeschlagen wirkte Lopatka doch. Aber eben eine subjekt- tieeeeefe Meinung von mir
965487	965488		"Hofer wählen nur um ihn nicht zu verhindern ist nicht wirklich der richtige Ansatz.

Hofer ist offensichtlich ""his masters voice"" und würde so schnell wie möglich Neuwahlen ausrufen. Dann werden wir komplett blau regiert und gehen in Richtung Polen. Das kann nun wirklich nicht das Ziel sein."	0	0	0	0	0	0	0	1	0	0	0000000100	" Hofer wählen nur um ihn nicht zu verhindern ist nicht wirklich der richtige Ansatz.

Hofer ist offensichtlich ""his masters voice"" und würde so schnell wie möglich Neuwahlen ausrufen. Dann werden wir komplett blau regiert und gehen in Richtung Polen. Das kann nun wirklich nicht das Ziel sein."
965486	965487		Soviel Zynismus in so wenigen Worten ist auch eine Kunst!	0	1	0	0	0	0	0	0	1	0	0100000010	 Soviel Zynismus in so wenigen Worten ist auch eine Kunst!
980723	980724		omer komm zurück!	0	1	0	0	0	0	0	1	0	0	0100000100	 omer komm zurück!
981476	981477	..haben sie leicht gerade diesen artikel aus der zensur hochgeholt?	"und es geschafft das er nach tagelangen unterdrücken jetzt in der öffentlichkeit steht...


...oder ist das gerade erst vor ein paar stunden passiert. 
traurig das die relativierer jetzt schon so früh und noch immer stockbesoffen posten dürfen!"	1	0	0	0	1	0	0	0	1	0	1000100010	"..haben sie leicht gerade diesen artikel aus der zensur hochgeholt? und es geschafft das er nach tagelangen unterdrücken jetzt in der öffentlichkeit steht...


...oder ist das gerade erst vor ein paar stunden passiert. 
traurig das die relativierer jetzt schon so früh und noch immer stockbesoffen posten dürfen!"
181126	181127		"ich kann da aus der Kindheit erzählen, da erklärten uns die Erwachsenen, dass wir ein besonderes Augenmerk auf ""gute"" Menschen legen sollen und aufpassen müssen im Bezug auf den Unterschied zwischen freundlich und gut...denn freundlich waren auch Menschen die einem nichts Gutes wollten, während ""gute"" Menschen manchmal fast zu offen ihren Unmut äußerten, aber nicht nachtragend oder gar rachsüchtig waren. Der schimpfende alte Mann mit seinem: ""Seid´s ihr Meschugge, schleichts eich von meinem Apfelbaum"" wurde zum besten Freund um lud oft zur Jause ein...."	0	0	0	0	0	0	0	0	1	0	0000000010	" ich kann da aus der Kindheit erzählen, da erklärten uns die Erwachsenen, dass wir ein besonderes Augenmerk auf ""gute"" Menschen legen sollen und aufpassen müssen im Bezug auf den Unterschied zwischen freundlich und gut...denn freundlich waren auch Menschen die einem nichts Gutes wollten, während ""gute"" Menschen manchmal fast zu offen ihren Unmut äußerten, aber nicht nachtragend oder gar rachsüchtig waren. Der schimpfende alte Mann mit seinem: ""Seid´s ihr Meschugge, schleichts eich von meinem Apfelbaum"" wurde zum besten Freund um lud oft zur Jause ein...."
993856	993857	"Sie können gerne ""Junge Migranten"" durch ""Die meisten Menschen"" ersetzen."	Damit will ich nicht sagen, dass Sie unrecht haben.	0	1	0	0	0	0	0	0	1	0	0100000010	"Sie können gerne ""Junge Migranten"" durch ""Die meisten Menschen"" ersetzen. Damit will ich nicht sagen, dass Sie unrecht haben."
1006960	1006961		"Nur Neukunden können die Bilanz wachsen lassen, Bestandskunden zählen nicht dazu.

Wie sollen die Manager sonst an Ihre (unverdienten) Boni kommen?"	0	0	0	0	1	0	0	1	0	0	0000100100	" Nur Neukunden können die Bilanz wachsen lassen, Bestandskunden zählen nicht dazu.

Wie sollen die Manager sonst an Ihre (unverdienten) Boni kommen?"
1006462	1006463		Zurücktreten durfte die arme ja nicht.	0	0	0	0	0	0	0	1	0	0	0000000100	 Zurücktreten durfte die arme ja nicht.
1004571	1004572		"""Schon 1915 konnte demgegenüber der Genfer Linguist Ferdinand de Saussure zeigen, dass die Signifikanten nicht „Abbilder“ der Signifikate sind, sondern dass Bedeutung vielmehr auf einer internen Differenzierung zwischen den Signifikanten selbst beruht. Sprache ist ein tendenziell autonomes System, das mit dem von ihm Bezeichneten nur willkürlich (arbiträr) verknüpft ist. Saussure gilt sowohl als einflussreichster Begründer der modernen Linguistik wie auch als Wegbereiter des Strukturalismus, der Semiotik und damit des Linguistic Turn.""

Quelle: Wikipedia"	0	1	0	0	0	0	0	0	1	0	0100000010	" ""Schon 1915 konnte demgegenüber der Genfer Linguist Ferdinand de Saussure zeigen, dass die Signifikanten nicht „Abbilder“ der Signifikate sind, sondern dass Bedeutung vielmehr auf einer internen Differenzierung zwischen den Signifikanten selbst beruht. Sprache ist ein tendenziell autonomes System, das mit dem von ihm Bezeichneten nur willkürlich (arbiträr) verknüpft ist. Saussure gilt sowohl als einflussreichster Begründer der modernen Linguistik wie auch als Wegbereiter des Strukturalismus, der Semiotik und damit des Linguistic Turn.""

Quelle: Wikipedia"
1004189	1004190		"Hast du dir Gerald Knaus angehört auf FM4? Ein engagierter, weltoffener Wissenschafter, der mit seiner ESI die Vorlage für den Flüchtlingsdeal geliefert hat.

Informier dich."	0	0	0	0	1	0	0	0	1	0	0000100010	" Hast du dir Gerald Knaus angehört auf FM4? Ein engagierter, weltoffener Wissenschafter, der mit seiner ESI die Vorlage für den Flüchtlingsdeal geliefert hat.

Informier dich."
1004115	1004116	Ach was...	"Sowohl die Türkei als auch USA und Europa haben die Kriegsparteien im Syrien-Konflikt mit Waffen beliefert. Auch Kurden waren dabei. Wenn jemand glaubt, dass man Waffen an Kurden liefern kann, ohne dass diese bei der PKK ankommen, der übt sich in Realitätsverweigerung.

Genau so war es mit den Waffen an die sog. ""gemäßigte Opposition"", die dann beim IS aufgetaucht sind.

Lieferung der Waffen an Kriegsparteien ist das größte Drecksgeschäft, an dem sich die Türkei fleißig beteiligt hat: zuletzt z.B. auch in der Ukraine.

Dass Erdogan sich jetzt echauffiert, passt ins Bild. Diese verlogene Regierung hat bis jetzt alles gemacht, was von Europa als verwerflich und niederträchtig bezeichnet wird. Aber das ist für die EU egal..."	0	1	0	0	0	0	0	0	1	0	0100000010	"Ach was... Sowohl die Türkei als auch USA und Europa haben die Kriegsparteien im Syrien-Konflikt mit Waffen beliefert. Auch Kurden waren dabei. Wenn jemand glaubt, dass man Waffen an Kurden liefern kann, ohne dass diese bei der PKK ankommen, der übt sich in Realitätsverweigerung.

Genau so war es mit den Waffen an die sog. ""gemäßigte Opposition"", die dann beim IS aufgetaucht sind.

Lieferung der Waffen an Kriegsparteien ist das größte Drecksgeschäft, an dem sich die Türkei fleißig beteiligt hat: zuletzt z.B. auch in der Ukraine.

Dass Erdogan sich jetzt echauffiert, passt ins Bild. Diese verlogene Regierung hat bis jetzt alles gemacht, was von Europa als verwerflich und niederträchtig bezeichnet wird. Aber das ist für die EU egal..."
1003438	1003439		"http://derstandard.at/2000037867642/Irakische-Truppen-in-Falluja-eingedrungen

Es  brodelt."	0	1	0	0	0	0	0	0	1	0	0100000010	" http://derstandard.at/2000037867642/Irakische-Truppen-in-Falluja-eingedrungen

Es  brodelt."
1003433	1003434		http://kurier.at/politik/ausland/eu-wahl-wieder-rassismus-vorwuerfe-gegen-moelzer/58.665.869	0	0	0	1	0	0	0	1	0	0	0001000100	 http://kurier.at/politik/ausland/eu-wahl-wieder-rassismus-vorwuerfe-gegen-moelzer/58.665.869
1001915	1001916	Habe jetzt einmal reingeschaut	"in eine Sendung, die für Senioren eher ""nicht geeignet war"".
Das scheint mir ein bisschen ein Schwachpunkt, wenn es  Angestautes bei den wohl hauptsächlich jungen Zuschauern ""bedient"".
Man muss dieses Angestaute nicht nur bedienen sondern auch m.E. beantworten/auflösen, sonst sollte man m.E. nicht so polarisieren. Ich rate davon ab, ""Hass auf Kinder"" zu zeigen, die können sich im Missverstehfall nicht wehren
Da könnte auch der Mangel der Erdogan-Satire liegen.
Ist es eher Late-Night-Talk auf der Ebene ""little britain""? 
Aber nachdem dort der Rollstuhlfahrer seine Nanny entsorgt hat, zeigt man sein Glück, wenn er wieder richtig betüddelt wird.
Ich denke, dass Böhmermann sein Konzept überarbeiten muss."	0	1	0	0	0	0	0	0	1	0	0100000010	"Habe jetzt einmal reingeschaut in eine Sendung, die für Senioren eher ""nicht geeignet war"".
Das scheint mir ein bisschen ein Schwachpunkt, wenn es  Angestautes bei den wohl hauptsächlich jungen Zuschauern ""bedient"".
Man muss dieses Angestaute nicht nur bedienen sondern auch m.E. beantworten/auflösen, sonst sollte man m.E. nicht so polarisieren. Ich rate davon ab, ""Hass auf Kinder"" zu zeigen, die können sich im Missverstehfall nicht wehren
Da könnte auch der Mangel der Erdogan-Satire liegen.
Ist es eher Late-Night-Talk auf der Ebene ""little britain""? 
Aber nachdem dort der Rollstuhlfahrer seine Nanny entsorgt hat, zeigt man sein Glück, wenn er wieder richtig betüddelt wird.
Ich denke, dass Böhmermann sein Konzept überarbeiten muss."
1000667	1000668		das ist der artikel? der hinweis auf die tatsache, dass das thema spannend ist und ien link zu nature? rly?	0	1	0	0	0	0	0	1	0	0	0100000100	 das ist der artikel? der hinweis auf die tatsache, dass das thema spannend ist und ien link zu nature? rly?
998656	998657		"Die Sprecherin der Wiener Linien kennt erst gar keine Artikel. Schlimmer noch, Sie bietet Ihnen zweiunvierzich, dreiunvierzich oder neununvierzich als Umsteigemöglichkeiten an.

Traurich, aber wahr ..."	0	0	0	0	1	0	0	0	1	0	0000100010	" Die Sprecherin der Wiener Linien kennt erst gar keine Artikel. Schlimmer noch, Sie bietet Ihnen zweiunvierzich, dreiunvierzich oder neununvierzich als Umsteigemöglichkeiten an.

Traurich, aber wahr ..."
998543	998544	Marginal ?	"Keineswegs !
Die guten linken Antifaschisten zeichnen sich meistens durch ein enormes Potential an Gewaltbereitschaft aus.
Die bösen Rechten sind dagegen  wahre Friedensapostel !"	1	0	0	0	0	0	0	0	1	0	1000000010	"Marginal ? Keineswegs !
Die guten linken Antifaschisten zeichnen sich meistens durch ein enormes Potential an Gewaltbereitschaft aus.
Die bösen Rechten sind dagegen  wahre Friedensapostel !"
997011	997012	Ich habe mir die letzten Tage mal die Mühe gemacht und sowohl im Krone-Forum, als auch auf Straches fb-site die Kommentare zu lesen. Und ich muss sagen sagen im standard-Forum geht es sehr ausgewogen zu.	"Auch wenn posts teilweise aus unerfindlichen Gründen nicht - so, wie mein Letzter *räusper* - , oder erst Stunden später durchkommen, gehts hier im Vergleich zur Krone doch sehr kommod zu.

Was mir auffiel: die Kommentare im Krone-Forum sind oft viel ärger, als die postings auf Straches fb-site, wobei ich natürlich bemerkte, daß dort überdurchschnittlich viel gelöscht wird.
Es werden zu einem post zB 17 Antworten angezeigt, klickt man drauf, sinds nur mehr 11. Manchmal hängt die site sowieso, wenn man auf Antworten anzeigen klickt.

Was mir auch auffiel: auf Straches site sind ziemlich viel Deutsche unterwegs..."	0	0	0	0	0	0	0	0	1	0	0000000010	"Ich habe mir die letzten Tage mal die Mühe gemacht und sowohl im Krone-Forum, als auch auf Straches fb-site die Kommentare zu lesen. Und ich muss sagen sagen im standard-Forum geht es sehr ausgewogen zu. Auch wenn posts teilweise aus unerfindlichen Gründen nicht - so, wie mein Letzter *räusper* - , oder erst Stunden später durchkommen, gehts hier im Vergleich zur Krone doch sehr kommod zu.

Was mir auffiel: die Kommentare im Krone-Forum sind oft viel ärger, als die postings auf Straches fb-site, wobei ich natürlich bemerkte, daß dort überdurchschnittlich viel gelöscht wird.
Es werden zu einem post zB 17 Antworten angezeigt, klickt man drauf, sinds nur mehr 11. Manchmal hängt die site sowieso, wenn man auf Antworten anzeigen klickt.

Was mir auch auffiel: auf Straches site sind ziemlich viel Deutsche unterwegs..."
994604	994605		ich bau als einziger an einer Burg des Geistes, und offensichtlich funktioniert es sogar	1	0	0	0	0	0	0	0	1	0	1000000010	 ich bau als einziger an einer Burg des Geistes, und offensichtlich funktioniert es sogar
994201	994202		die berühmte moralische Überlegenheit der USA...	0	0	0	0	0	0	0	0	1	0	0000000010	 die berühmte moralische Überlegenheit der USA...
993808	993809		Ich bin nicht dagegen dass Frauen keine Tampon steuer zahlen müssen, aber dann verlange ich als Mann dass ich meine Seife und mein Shampoo auch Steuerfrei bekommen. Steuerfreie (Grund)Nahrungsmittel wären übrigens um einiges weiter oben auf der Liste der Sachen die Steuerfrei sein sollten ^^	1	1	0	0	0	0	0	1	0	0	1100000100	 Ich bin nicht dagegen dass Frauen keine Tampon steuer zahlen müssen, aber dann verlange ich als Mann dass ich meine Seife und mein Shampoo auch Steuerfrei bekommen. Steuerfreie (Grund)Nahrungsmittel wären übrigens um einiges weiter oben auf der Liste der Sachen die Steuerfrei sein sollten ^^
981501	981502		"Liebe Standard-Redaktion! Dieser Artikel wäre als ""bezahlte Anzeige"" zu kennzeichnen gewesen."	0	1	0	0	0	0	0	0	1	0	0100000010	" Liebe Standard-Redaktion! Dieser Artikel wäre als ""bezahlte Anzeige"" zu kennzeichnen gewesen."
991548	991549		"Es gibt in Österreich fast keine Privatschulen... das ist Augenauswischerei, im Konkordat steht dass der Staat ALLE Lehrkräfte bezahlt und sogar teilweise die Gebäude (mit)finanziert.
Die Kirche bezahlt die Schulkapelle und 2-3 Nonnen die mit den Kindern beten und singen... so sieht nun mal die Realität aus.

In einer echten Privatschule zahlen sie pro Kind 1.500,- bis 2.500,- Euro IM MONAT, da spielts nix mit 300,- Schulgeld...

Also, Subventionen für die Kirche streichen (und das Geld für die öffentliche Schule einsetzen), faire Aufteilung von Kindern mit Sprachdefiziten und mehr Teamteaching und moderne individuelle Förderangebote an den Schulen."	0	1	0	0	0	0	0	0	1	0	0100000010	" Es gibt in Österreich fast keine Privatschulen... das ist Augenauswischerei, im Konkordat steht dass der Staat ALLE Lehrkräfte bezahlt und sogar teilweise die Gebäude (mit)finanziert.
Die Kirche bezahlt die Schulkapelle und 2-3 Nonnen die mit den Kindern beten und singen... so sieht nun mal die Realität aus.

In einer echten Privatschule zahlen sie pro Kind 1.500,- bis 2.500,- Euro IM MONAT, da spielts nix mit 300,- Schulgeld...

Also, Subventionen für die Kirche streichen (und das Geld für die öffentliche Schule einsetzen), faire Aufteilung von Kindern mit Sprachdefiziten und mehr Teamteaching und moderne individuelle Förderangebote an den Schulen."
991168	991169		Und dann wundert man sich wenn niemand unsere Rechtssprechung ernst nimmt.	0	0	1	0	0	0	0	1	0	0	0010000100	 Und dann wundert man sich wenn niemand unsere Rechtssprechung ernst nimmt.
990999	991000	RIP - Hut ab vor dieser Lebensleitung.	Ich bin mir nicht sicher, ob Yang Jiang in unseren Breitengraden so bekannt war, dass ein Kondolenzbuch Sinn macht.	0	1	0	0	0	0	0	0	1	0	0100000010	RIP - Hut ab vor dieser Lebensleitung. Ich bin mir nicht sicher, ob Yang Jiang in unseren Breitengraden so bekannt war, dass ein Kondolenzbuch Sinn macht.
990837	990838	oder weiterführend	"Ariel Scharon - Hagana - https://de.wikipedia.org/wiki/Ariel_Scharon

David Ben-Gurion - Hagana - Verantwortlich für die Vertreibung von 700 000 Menschen und diverser Morde 
https://de.wikipedia.org/wiki/David_Ben-Gurion

Schimon Peres - Hagana - https://de.wikipedia.org/wiki/Schimon_Peres

Menachem Begin - Irgun - Anschlag auf das King David Hotel https://de.wikipedia.org/wiki/Menachem_Begin"	0	1	0	0	0	0	0	0	1	0	0100000010	"oder weiterführend Ariel Scharon - Hagana - https://de.wikipedia.org/wiki/Ariel_Scharon

David Ben-Gurion - Hagana - Verantwortlich für die Vertreibung von 700 000 Menschen und diverser Morde 
https://de.wikipedia.org/wiki/David_Ben-Gurion

Schimon Peres - Hagana - https://de.wikipedia.org/wiki/Schimon_Peres

Menachem Begin - Irgun - Anschlag auf das King David Hotel https://de.wikipedia.org/wiki/Menachem_Begin"
990831	990832		"12.000 verhältnismäßig hoferfreundliche Briefwahlstimmen sind betroffen, wirkliche Manipulation is nicht ansatzweise bewiesen und VdB hat mit 30.000 Stimmen gewonnen.
Verlieren sollte man auch können"	0	0	0	1	1	0	0	1	0	0	0001100100	" 12.000 verhältnismäßig hoferfreundliche Briefwahlstimmen sind betroffen, wirkliche Manipulation is nicht ansatzweise bewiesen und VdB hat mit 30.000 Stimmen gewonnen.
Verlieren sollte man auch können"
990829	990830	Die Wahl...	Solute umgehend wiederholt werden, Wahlmanipulationen gibt es nur in autoritaeren Regimen...schrecklich....und das in Oesterreich...	0	1	0	0	0	0	0	0	1	0	0100000010	Die Wahl... Solute umgehend wiederholt werden, Wahlmanipulationen gibt es nur in autoritaeren Regimen...schrecklich....und das in Oesterreich...
990824	990825		"Haben Sie sich das Pressefoyer nochmal angesehen oder gehört? 
Denke nicht, denn dann hätten Sie mitbekommen, dass an dieser Sache nichts dran ist."	0	0	0	0	1	0	1	1	0	0	0000101100	" Haben Sie sich das Pressefoyer nochmal angesehen oder gehört? 
Denke nicht, denn dann hätten Sie mitbekommen, dass an dieser Sache nichts dran ist."
